Chr,Locus,Meth.x,end.x,width,strand,gene_id,combined,feature,transplant_logFC,logCPM,LR,PValue,FDR,Sig,Dir,Sig_Dir,Treat,Description,start,end.y,GO_terms
NW_026262712.1,253251,1,253252,2,*,LOC127705116,NW_026262712.1-253251,intron,-4.538635696082982,3.3322659465254736,16.506801099947904,4.8475879522472416e-5,0.028440520287043917,TRUE,Down,TRUE_Down,Transplant,atrial natriuretic peptide receptor 1-like,216609,277304,GO:0001653;GO:0004383;GO:0004672;GO:0005524;GO:0006182;GO:0006468;GO:0007168;GO:0016020;GO:0035556
NW_026262712.1,21601291,1,21601292,2,*,NA,NW_026262712.1-21601291,interg,3.5410400214287643,2.8190325879565274,15.467882091482194,8.391918034235916e-5,0.037830766498335514,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262712.1,21601310,1,21601311,2,*,NA,NW_026262712.1-21601310,interg,3.751216232967896,2.8190325879565274,16.678301534687172,4.4284639770278006e-5,0.028281647111958543,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262712.1,27883088,1,27883089,2,*,NA,NW_026262712.1-27883088,interg,-3.8480765444461746,2.580421878505105,14.692854518461449,1.2652513236344453e-4,0.047243991334859604,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262719.1,499833,1,499834,2,*,NA,NW_026262719.1-499833,interg,-4.359041147583647,2.91607818549082,14.984179898826577,1.0841628089278324e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262723.1,8800433,1,8800434,2,*,LOC127709993,NW_026262723.1-8800433,intron,4.3871058814753265,2.38365730393184,15.12537330982056,1.0060202745791329e-4,0.04331312908013844,TRUE,Up,TRUE_Up,Transplant,E3 ubiquitin-protein ligase DZIP3-like,8792901,8861975,NA
NW_026262723.1,20239436,1,20239437,2,*,LOC127709914,NW_026262723.1-20239436,intron,3.984379147781925,2.8271483214828437,15.793306908039728,7.065199924355734e-5,0.035367748615919556,TRUE,Up,TRUE_Up,Transplant,beta-1%2C3-galactosyl-O-glycosyl-glycoprotein beta-1%2C6-N-acetylglucosaminyltransferase-like,20193563,20267862,GO:0008375;GO:0016020
NW_026262723.1,20239436,1,20239437,2,*,LOC127708279,NW_026262723.1-20239436,promoter,3.984379147781925,2.8271483214828437,15.793306908039728,7.065199924355734e-5,0.035367748615919556,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127708279,20240258,20248012,NA
NW_026262723.1,20239462,1,20239463,2,*,LOC127709914,NW_026262723.1-20239462,intron,4.620053124734403,2.8224210887605374,19.785269828831417,8.664787485628525e-6,0.01006113111740345,TRUE,Up,TRUE_Up,Transplant,beta-1%2C3-galactosyl-O-glycosyl-glycoprotein beta-1%2C6-N-acetylglucosaminyltransferase-like,20193563,20267862,GO:0008375;GO:0016020
NW_026262723.1,20239462,1,20239463,2,*,LOC127708279,NW_026262723.1-20239462,promoter,4.620053124734403,2.8224210887605374,19.785269828831417,8.664787485628525e-6,0.01006113111740345,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127708279,20240258,20248012,NA
NW_026262723.1,20239482,1,20239483,2,*,LOC127709914,NW_026262723.1-20239482,intron,3.8619511717349293,2.8271483214828437,15.752700894773767,7.218480608051898e-5,0.035367748615919556,TRUE,Up,TRUE_Up,Transplant,beta-1%2C3-galactosyl-O-glycosyl-glycoprotein beta-1%2C6-N-acetylglucosaminyltransferase-like,20193563,20267862,GO:0008375;GO:0016020
NW_026262723.1,20239482,1,20239483,2,*,LOC127708279,NW_026262723.1-20239482,promoter,3.8619511717349293,2.8271483214828437,15.752700894773767,7.218480608051898e-5,0.035367748615919556,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127708279,20240258,20248012,NA
NW_026262723.1,21724630,1,21724631,2,*,LOC127707667,NW_026262723.1-21724630,intron,5.067217590485009,3.2539815392509235,16.19918729771533,5.701857262741234e-5,0.0309845579365605,TRUE,Up,TRUE_Up,Transplant,pre-mRNA-splicing factor RBM22-like,21722280,21747062,GO:0000974;GO:0017070;GO:0036002;GO:0046872;GO:0071006;GO:0071007
NW_026262723.1,85621380,1,85621381,2,*,LOC127707699,NW_026262723.1-85621380,intron,-3.8316202315857883,3.202740310723465,15.33158039753856,9.019602841911689e-5,0.040016158194842485,TRUE,Down,TRUE_Down,Transplant,ubiquitin carboxyl-terminal hydrolase 7-like,85618674,85665587,GO:0004197;GO:0004843;GO:0005515;GO:0005634;GO:0005829;GO:0016579;GO:0031647
NW_026262723.1,89133486,1,89133487,2,*,LOC127708034,NW_026262723.1-89133486,exon,-3.9613015296498295,2.6548227127812423,16.81833497444149,4.11339519849001e-5,0.027411665602737424,TRUE,Down,TRUE_Down,Transplant,piggyBac transposable element-derived protein 4-like,89133362,89136119,NA
NW_026262723.1,89133514,1,89133515,2,*,LOC127708034,NW_026262723.1-89133514,exon,-3.9613015296498295,2.6548227127812423,16.81833497444149,4.11339519849001e-5,0.027411665602737424,TRUE,Down,TRUE_Down,Transplant,piggyBac transposable element-derived protein 4-like,89133362,89136119,NA
NW_026262723.1,110837579,1,110837580,2,*,LOC127710040,NW_026262723.1-110837579,intron,4.147157506515311,3.364758007923989,16.765444497095878,4.229657666018243e-5,0.027943452145946044,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127710040,110825700,110849602,NA
NW_026262723.1,110837599,1,110837600,2,*,LOC127710040,NW_026262723.1-110837599,intron,4.380582032449024,3.3522166166823824,18.31401132904515,1.8732434777560596e-5,0.016889163195448635,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127710040,110825700,110849602,NA
NW_026262734.1,5800755,1,5800756,2,*,NA,NW_026262734.1-5800755,interg,4.2115363900105045,3.6896046046466635,16.46172048739504,4.964232326111078e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,6043764,1,6043765,2,*,NA,NW_026262734.1-6043764,interg,4.722339177518153,2.8902912151574673,16.068469419056008,6.109282378472821e-5,0.03228903202459608,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,6043823,1,6043824,2,*,NA,NW_026262734.1-6043823,interg,5.966478345603598,3.0606825755073856,32.5681545700342,1.1508507338656167e-8,4.105374304646132e-4,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,6043850,1,6043851,2,*,NA,NW_026262734.1-6043850,interg,4.357597056165288,3.0577509460466614,14.60422238457274,1.326170679305907e-4,0.04839638865680357,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,9767595,1,9767596,2,*,LOC127710441,NW_026262734.1-9767595,exon,2.4953196148444636,3.866598224688245,14.676763135922954,1.2760982053233386e-4,0.047243991334859604,TRUE,Up,TRUE_Up,Transplant,hillarin-like,9735638,9768281,NA
NW_026262734.1,68726906,1,68726907,2,*,LOC127713004,NW_026262734.1-68726906,promoter,2.367158196854013,2.333133020549382,17.17643723694319,3.406353879588063e-5,0.023731757810555528,TRUE,Up,TRUE_Up,Transplant,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726933,1,68726934,2,*,LOC127713004,NW_026262734.1-68726933,promoter,2.367158196854013,2.333133020549382,17.17643723694319,3.406353879588063e-5,0.023731757810555528,TRUE,Up,TRUE_Up,Transplant,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726949,1,68726950,2,*,LOC127713004,NW_026262734.1-68726949,exon,2.367158196854013,2.333133020549382,17.17643723694319,3.406353879588063e-5,0.023731757810555528,TRUE,Up,TRUE_Up,Transplant,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726949,1,68726950,2,*,LOC127713004,NW_026262734.1-68726949,UTR,2.367158196854013,2.333133020549382,17.17643723694319,3.406353879588063e-5,0.023731757810555528,TRUE,Up,TRUE_Up,Transplant,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726995,1,68726996,2,*,LOC127713004,NW_026262734.1-68726995,exon,2.367158196854013,2.333133020549382,17.17643723694319,3.406353879588063e-5,0.023731757810555528,TRUE,Up,TRUE_Up,Transplant,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,70093244,1,70093245,2,*,LOC127712184,NW_026262734.1-70093244,intron,-3.2801302680456326,2.4985517857061708,15.338357208109667,8.987306894033459e-5,0.040016158194842485,TRUE,Down,TRUE_Down,Transplant,60S acidic ribosomal protein P2-like,70084659,70099528,GO:0002182;GO:0003735;GO:0005840;GO:0022625
NW_026262734.1,76464785,1,76464786,2,*,LOC127712633,NW_026262734.1-76464785,intron,-5.058825130178483,3.180409895845066,14.624043244745822,1.3122957919960133e-4,0.048119186753783,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127712633,76459822,76485913,NA
NW_026262734.1,81985220,1,81985221,2,*,LOC127710911,NW_026262734.1-81985220,intron,-4.2765851982486796,3.1215501704274846,17.51636998420104,2.8484456724360883e-5,0.021613216094337827,TRUE,Down,TRUE_Down,Transplant,ATP-binding cassette sub-family C member 8-like,81928837,81999682,GO:0005524;GO:0006813;GO:0008281;GO:0016020;GO:0016887;GO:0055085;GO:0140359
NW_026262734.1,94037961,1,94037962,2,*,LOC127713095,NW_026262734.1-94037961,intron,5.270199351469393,3.6880967398003235,21.349383708969597,3.82743774417014e-6,0.005534330546457035,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127713095,94030249,94045018,GO:0008270
NW_026262734.1,94037972,1,94037973,2,*,LOC127713095,NW_026262734.1-94037972,intron,5.396497237087097,3.5813346076909998,21.125749738793793,4.301096398349801e-6,0.006104052288591395,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127713095,94030249,94045018,GO:0008270
NW_026262734.1,94037981,1,94037982,2,*,LOC127713095,NW_026262734.1-94037981,intron,5.514569704252012,3.6125530050381736,21.943671571367823,2.807712271875618e-6,0.004626315894657094,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127713095,94030249,94045018,GO:0008270
NW_026262734.1,94037985,1,94037986,2,*,LOC127713095,NW_026262734.1-94037985,intron,5.489226289671066,3.60490686803049,21.923575731597534,2.837267694672e-6,0.004626315894657094,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127713095,94030249,94045018,GO:0008270
NW_026262734.1,106720082,1,106720083,2,*,NA,NW_026262734.1-106720082,interg,3.118553913121633,4.083780627723254,16.5650071801803,4.701048071324265e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,106720086,1,106720087,2,*,NA,NW_026262734.1-106720086,interg,3.1348267538240013,4.074371496194309,16.55290673700114,4.731140953649971e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,113297630,1,113297631,2,*,NA,NW_026262734.1-113297630,interg,-4.078207874795218,2.6034732287615103,16.47367020790009,4.933040735403921e-5,0.028440520287043917,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262734.1,113297678,1,113297679,2,*,NA,NW_026262734.1-113297678,interg,-4.078207874795218,2.6034732287615103,16.47367020790009,4.933040735403921e-5,0.028440520287043917,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262734.1,113297693,1,113297694,2,*,NA,NW_026262734.1-113297693,interg,-4.44360514436292,2.5907169261823286,15.076447704830333,1.0324343891079427e-4,0.04395646769093127,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,34996552,1,34996553,2,*,NA,NW_026262745.1-34996552,interg,-5.278649326462023,2.7712988590643204,19.202088503272595,1.1758467601172308e-5,0.012142750826220707,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,34996633,1,34996634,2,*,NA,NW_026262745.1-34996633,interg,-5.373513391442544,2.776115050771043,19.63534489772864,9.371936835871576e-6,0.010562172814027267,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,80041692,1,80041693,2,*,LOC127716475,NW_026262745.1-80041692,intron,4.395999966738698,3.706253487719784,14.85251796551085,1.1625277103044767e-4,0.04473770444802764,TRUE,Up,TRUE_Up,Transplant,centrosomal protein of 128 kDa-like,80030931,80091836,NA
NW_026262668.1,73173274,1,73173275,2,*,LOC127728179,NW_026262668.1-73173274,intron,5.1849944567984165,3.0959652438785956,24.714288188059754,6.648942097693592e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127728179,73149218,73173934,NA
NW_026262690.1,26309561,1,26309562,2,*,LOC127737810,NW_026262690.1-26309561,intron,4.864727184243468,3.076385483263799,17.57381682091102,2.7636748307896694e-5,0.021179698433239712,TRUE,Up,TRUE_Up,Transplant,U2 snRNP-associated SURP motif-containing protein-like,26277030,26333157,GO:0003723;GO:0005634;GO:0006396
NW_026262712.1,15751697,1,15751698,2,*,LOC127705909,NW_026262712.1-15751697,exon,5.236220753666803,3.231714182103568,15.516068239460731,8.180690170373102e-5,0.037096767567852844,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127705909,15726509,15753284,NA
NW_026262712.1,77013352,1,77013353,2,*,LOC127704872,NW_026262712.1-77013352,intron,2.246542695712448,3.739947591412252,21.767113120099683,3.0783173412238153e-6,0.004914790161708923,TRUE,Up,TRUE_Up,Transplant,APOBEC1 complementation factor-like,77010625,77050780,GO:0003729;GO:0005634
NW_026262734.1,6043719,1,6043720,2,*,NA,NW_026262734.1-6043719,interg,5.0829945525206925,2.7604098157554278,16.516262882064147,4.823458016446503e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262734.1,6043746,1,6043747,2,*,NA,NW_026262734.1-6043746,interg,5.0885625025651215,2.7642644129247502,16.513072938086943,4.831579655407032e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
